Yu Yang Xiao and Zhi-Xia Du and Xiu Yin Zhang,High-Efficiency Rectifier With Wide Input Power Range Based on Power Recycling,2018
Ping-Yi Wang and Guan-Yu Su and Yin-Cheng Chang and Da-Chiang Chang and Shawn S. H. Hsu,A Transformer-Based Current-Reuse QVCO With an FoM Up to −200.5 dBc/Hz,2018
Lingling Cao and Ruifeng Liu and Yuanzhi Zhang and Meijuan Zhang and Xiaoqiang Li and Wenshen Wang and Huimin Liu and Chao Lu,A 5.8 GHz Digitally Controlled CMOS Receiver With a Wide Dynamic Range for Chinese ETC System,2018
Weiwei Zhang and Abul Hasan and Fadhel M. Ghannouchi and Mohamed Helaoui and Xiang Li and Yongle Wu and Linglong Meng and Yuanan Liu,Concurrent Dual-Band Receiver Based on the Multi-Port Correlator for Wireless Applications,2018
Daesung Kim and Injae Yoo and In-Cheol Park,Fast Low-Complexity Triple-Error-Correcting BCH Decoding Architecture,2018
Juanjuan Xu and Huanshui Zhang,Solution to Delayed FBSDEs and Application to the Stochastic LQ Problem With Input Delay,2018
Yongzhao Hua and Xiwang Dong and Qingdong Li and Zhang Ren,Distributed Fault-Tolerant Time-Varying Formation Control for Second-Order Multi-Agent Systems With Actuator Failures and Directed Topologies,2018
Saad Arslan and Syed Asmat Ali Shah and Jae-Jin Lee and Hyungwon Kim,An Energy Efficient Charging Technique for Switched Capacitor Voltage Converters With Low-Duty Ratio,2018
Ujjal Sur and Gautam Sarkar,A Sufficient Condition for Multiple Load Flow Solutions Existence in Three Phase Unbalanced Active Distribution Networks,2018
Jeongsik Yoo and Yeonho Lee and Yoonjae Choi and Hyunsu Park and Sanghune Park and Chulwoo Kim,A Low-Power Post-LPDDR4 Interface Using AC Termination at RX and an Active Inductor at TX,2018
Yao Liu and Xiao-Zhou Li and Ray C. C. Cheung and Sze-Chun Chan and Hei Wong,High-Speed Discrete Gaussian Sampler With Heterodyne Chaotic Laser Inputs,2018
Chen Yan and Jaya Dofe and Scott Kontak and Qiaoyan Yu and Emre Salman,Hardware-Efficient Logic Camouflaging for Monolithic 3-D ICs,2018
Moslem Nouri and Maisam Jalilian and Mohsen Hayati and Derek Abbott,A Digital Neuromorphic Realization of Pair-Based and Triplet-Based Spike-Timing-Dependent Synaptic Plasticity,2018
Eugene Koskin and Dimitri Galayko and Orla Feely and Elena Blokhina,Generation of a Clocking Signal in Synchronized All-Digital PLL Networks,2018
Feiran Yang and Jun Yang,Optimal Step-Size Control of the Partitioned Block Frequency-Domain Adaptive Filter,2018
José M. De La Rosa and Edoardo Bonizzoni and Franco Maloberti,Guest Editorial Special Issue on the 2018 ISICAS: A CAS Journal Track Symposium,2018
Chenyu Huang and Chenchang Zhan and Linjun He and Lidan Wang and Yang Nan,"A 0.6-V Minimum-Supply, 23.5 ppm/°C Subthreshold CMOS Voltage Reference With 0.45% Variation Coefficient",2018
Jinhyung Lee and Kwanseo Park and Kwangho Lee and Deog-Kyoon Jeong,A 2.44-pJ/b 1.62–10-Gb/s Receiver for Next Generation Video Interface Equalizing 23-dB Loss With Adaptive 2-Tap Data DFE and 1-Tap Edge DFE,2018
Ademola Mustapha and Dan Cracan and Rida Gadhafi and Mihai Sanduleanu,A V-Band Transceiver With Integrated Resonator and Receiver/Transmitter Antenna for Near-Field IoT,2018
Andrea Bandiziol and Werner Grollitsch and Giovanni Steffan and Roberto Nonis and Pierpaolo Palestri,Design and Characterization of a 9.2-Gb/s Transceiver for Automotive Microcontroller Applications With 8-Taps FFE and 1-Tap Unrolled/4-Taps DFE,2018
Paulo César C. de Aguirre and Altamiro Amadeu Susin,"A 0.6-V, 74.2-dB DR Continuous-Time Sigma–Delta Modulator With Inverter-Based Amplifiers",2018
Jun Soo Cho and Cyuyeol Rhee and Susie Kim and Youngtae Yang and Jaehoon Jun and Suhwan Kim and Hyunjoong Lee,A 1.2-V 108.9-dB A-Weighted DR 101.4-dB SNDR Audio$\Sigma\Delta$ADC Using a Multi-Rate Noise-Shaping Quantizer,2018
Daisuke Fujimoto and Shota Nin and Yu-Ichi Hayashi and Noriyuki Miura and Makoto Nagata and Tsutomu Matsumoto,A Demonstration of a HT-Detection Method Based on Impedance Measurements of the Wiring Around ICs,2018
Kerim Ture and Arnout Devos and Franco Maloberti and Catherine Dehollain,Area and Power Efficient Ultra-Wideband Transmitter Based on Active Inductor,2018
Jiawei Zheng and Lin Cheng and Junmin Jiang and Wing-Hung Ki,Relaxation Oscillator With Dynamic Comparator and Slope-Boosting Technique,2018
Hugo Serra and João P. Oliveira and Nuno Paulino,A 0.9-V Programmable Second-Order Bandpass Switched-Capacitor Filter for IoT Applications,2018
Nazanin Neshatvar and Peter Langlois and Andreas Demosthenous,A Non-Linear Feedback Current Driver With Automatic Phase Compensation for Bioimpedance Applications,2018
Maicon S. Cardoso and Gustavo H. Smaniotto and Andrei A. O. Bubolz and Matheus T. Moreira and Leomar S. da Rosa and Felipe de S. Marques,Libra: An Automatic Design Methodology for CMOS Complex Gates,2018
Xiaopeng Zhong and Bo Zhang and Amine Bermak and Chi-Ying Tsui and Man-Kay Law,A Low-Power Compression-Based CMOS Image Sensor With Microshift-Guided SAR ADC,2018
Alessandro Finocchiaro and Giovanni Girlando and Alessandro Motta and Alberto Pagani and Egidio Ragonese and Giuseppe Palmisano,Wafer-Level Contactless Testing Based on UHF RFID Tags With Post-Process On-Chip Antennas,2018
Kenya Hayashi and Shigeki Arata and Shunya Murakami and Yuya Nishio and Atsuki Kobayashi and Kiichi Niitsu,"A 6.1-nA Fully Integrated CMOS Supply Modulated OOK Transmitter in 55-nm DDC CMOS for Glasses-Free, Self-Powered, and Fuel-Cell-Embedded Continuous Glucose Monitoring Contact Lens",2018
Ting-I Chou and Kwuang-Han Chang and Jia-Yin Jhang and Shih-Wen Chiu and Guoxing Wang and Chia-Hsiang Yang and Herming Chiueh and Hsin Chen and Chih-Cheng Hsieh and Meng-Fan Chang and Kea-Tiong Tang,A 1-V 2.6-mW Environmental Compensated Fully Integrated Nose-on-a-Chip,2018
Julian Warchall and Shiva Kaleru and Nidhi Jayapalan and Bijoor Nayak and Harinath Garudadri and Patrick P. Mercier,A 678-$\mu$W Frequency-Modulation-Based ADC With 104-dB Dynamic Range in 44-kHz Bandwidth,2018
Hyukyeon Lee and Kyungmook Oh and Minjeong Cho and Yunseok Jang and Jaeseok Kim,Efficient Low-Latency Implementation of CORDIC-Based Sorted QR Decomposition for Multi-Gbps MIMO Systems,2018
Jiaji Mao and Mingqiang Guo and Sai-Weng Sin and Rui Paulo Martins,A 14-Bit Split-Pipeline ADC With Self-Adjusted Opamp-Sharing Duty-Cycle and Bias Current,2018
C. J. Deepu and X. Y. Xu and D. L. T. Wong and C. H. Heng and Y. Lian,A 2.3$\mu$W ECG-On-Chip for Wireless Wearable Sensors,2018
Yuting Hou and Khalil Yousef and Mohamed Atef and Guoxing Wang and Yong Lian,"A 1-to-1-kHz, 4.2-to-544-nW, Multi-Level Comparator Based Level-Crossing ADC for IoT Applications",2018
Gyu-Seob Jeong and Jeongho Hwang and Hong-Seok Choi and Hyungrok Do and Daehyun Koh and Daeyoung Yun and Jinhyung Lee and Kwanseo Park and Han-Gon Ko and Kwangho Lee and Jiho Joo and Gyungock Kim and Deog-Kyoon Jeong,25-Gb/s Clocked Pluggable Optics for High-Density Data Center Interconnections,2018
Reza Ranjandish and Alexandre Schmid,"A Sub- $\mu\text{W}$ /Channel, 16-Channel Seizure Detection and Signal Acquisition SoC Based on Multichannel Compressive Sensing",2018
Evdokia Pilavaki and Virgilio Valente and Andreas Demosthenous,CMOS Image Sensor for Lateral Flow Immunoassay Readers,2018
Da Feng and Edoardo Bonizzoni and Franco Maloberti and Sai-Weng Sin and Rui Martins,A 10-MHz Bandwidth Two-Path Third-Order$\Sigma\Delta$Modulator With Cross-Coupling Branches,2018
Lin Bai and Yiming Zhao and Xinming Huang,A CNN Accelerator on FPGA Using Depthwise Separable Convolution,2018
Aref Trigui and Mohamed Ali and Ahmed Chiheb Ammari and Yvon Savaria and Mohamad Sawan,"A 1.5-pJ/bit, 9.04-Mbit/s Carrier-Width Demodulator for Data Transmission Over an Inductive Link Supporting Power and Data Transfer",2018
Alessandro Parisi and Alessandro Finocchiaro and Giuseppe Papotto and Giuseppe Palmisano,Nano-Power CMOS Voltage Reference for RF-Powered Systems,2018
Weiwei Shi and Hai-Peng Wang and Chiu-Sing Choy and Junwei Yang and Mei Jiang and Robert K. F. Teng and Mingcheng Zhu,A 0.35 V 376 Mb/s Configurable Long Integer Multiplier for Subthreshold Encryption,2018
Huan Wang and Ronald Knepper and Jean-François Millithaler and Martin Margala,A Novel Terahertz Ballistic Deflection Transistor Travelling Wave Amplifier System,2018
Rafael Garibotti and Brandon Reagen and Yakun Sophia Shao and Gu-Yeon Wei and David Brooks,Assisting High-Level Synthesis Improve SpMV Benchmark Through Dynamic Dependence Analysis,2018
Ricardo Madeira and João P. Oliveira and Nuno Paulino,A 130 nm CMOS Power Management Unit With a Multi-Ratio Core SC DC–DC Converter for a Supercapacitor Power Supply,2018
Ming Zhang and Nicolas Llaser,Exploiting a Micro Pirani Gauge for Beyond Atmospheric Pressure Measurement,2018
A. D. Grasso and G. Palumbo and S. Pennisi,Switched-Capacitor Power Management Integrated Circuit for Autonomous Internet of Things Node,2018
Mahsa Keshavarz Hedayati and Abdolali Abdipour and Reza Sarraf Shirazi and Cagri Cetintepe and Robert Bogdan Staszewski,A 33-GHz LNA for 5G Wireless Systems in 28-nm Bulk CMOS,2018
Dongsheng Yu and Yisen Geng and Herbert H. C. Iu and Tyrone Fernando and Ruidong Xu,Pulse Phase Shift Based Low-Frequency Oscillation Suppression for PT Controlled CCM Buck Converter,2018
Hongming Shen and Chen Xu and Yongjie Yang and Ling Sun and Zhitian Cai and Lin Bai and Edward Clancy and Xinming Huang,Respiration and Heartbeat Rates Measurement Based on Autocorrelation Using IR-UWB Radar,2018
Bo-Wei Peng and Chun-Yu Lin,Low-Loss I/O Pad With ESD Protection for K/Ka-Bands Applications in the Nanoscale CMOS Process,2018
Ya-Jie Wu and Chi-Seng Lam and Man-Chung Wong and Sai-Weng Sin and Rui Paulo Martins,A Reconfigurable and Extendable Digital Architecture for Mixed Signal Power Electronics Controller,2018
Zhe Zhang and Yongfu Li and Guoxing Wang and Yong Lian,The Design of an Energy-Efficient IR-UWB Transmitter With Wide-Output Swing and Sub-Microwatt Leakage Current,2018
Yang Liu and Chenchang Zhan and Lidan Wang and Junyao Tang and Guanhua Wang,A 0.4-V Wide Temperature Range All-MOSFET Subthreshold Voltage Reference With 0.027%/V Line Sensitivity,2018
Won Namgoong,A Modified Proportional–Integral Loop Filter to Suppress DCO Noise in Digital PLL,2018
Jun Ye Jin and Liang Wu and Quan Xue,A V-Band CMOS VCO With Digitally-Controlled Inductor for Frequency Tuning,2018
Hanfeng Wang and Charles Britton and Farhan Quaiyum and Salvatore A. Pullano and Logan Taylor and Antonino S. Fiorillo and Syed K. Islam,A Charge Sensitive Pre-Amplifier for Smart Point-of-Care Devices Employing Polymer-Based Lab-on-a-Chip,2018
Weifeng Zhang and Hongyin He and Riyan Wang,A 2.0 GHz IQ Imbalance Compensator With Programmable Switch Biases in a Passive Mixer,2018
Murat Davulcu and Can Çalışkan and İlker Kalyoncu and Yasar Gurbuz,An X-Band SiGe BiCMOS Triple-Cascode LNA With Boosted Gain and P1dB,2018
Yung-Hui Chung and Wei-Shu Rih and Che-Wei Chang,A 6-bit 1.3-GS/s Ping-Pong Domino-SAR ADC in 55-nm CMOS,2018
Mahdi Bagheri and Rahim Bagheri and James F. Buckwalter and Lawrence E. Larson,Temperature Sensitivity of Non-Degenerate Modes in CMOS LC Quadrature Oscillators,2018
Jian-Xin Chen and Yun-Li Li and Wei Qin and Yong-Jie Yang and Zhi-Hua Bao,Compact Multi-Layer Bandpass Filter With Wide Stopband Using Selective Feeding Scheme,2018
Wei Shao and Jin Sha and Chuan Zhang,Dispersed Array LDPC Codes and Decoder Architecture for NAND Flash Memory,2018
Sheng Jiang and Fanlu Mo and Francis C. M. Lau and Chiu-W. Sham,Tree-Permutation-Matrix Based LDPC Codes,2018
Hen-Geul Yeh,Space-Frequency Parallel Transmitter Diversity Techniques for Three Pre-Coded OFDM Systems,2018
Paulo M. M. Silva and Fernando Rangel de Sousa and Calvin Plett,On-Chip Automatic LC Tuner for RFID Tags Based on Negative Resistances,2018
A. Leoni and L. Pantoli and V. Stornelli and G. Leuzzi and Zlatica Marinkovic,Automated Calibration System for RF Configurable Voltage-Controlled Filters,2018
Mahesh S. Murty and Rahul Shrestha,Reconfigurable and Memory-Efficient Cyclostationary Spectrum Sensor for Cognitive-Radio Wireless Networks,2018
Suhyeong Choi and Seongbo Shim and Youngsoo Shin,Electrothermal Analysis With Nonconvective Boundary Conditions,2018
Ahmad W. Al-Dabbagh and Yuzhe Li and Tongwen Chen,An Intrusion Detection System for Cyber Attacks in Wireless Networked Control Systems,2018
Li-Ping Tian and Venkat Palgat and Fang-Xiang Wu,M-Matrix-Based State Observer Design for Genetic Regulatory Networks With Mixed Delays,2018
Ying Wang and Zhiliang Zhu and Hai Yu and Bo Yang,Risk Analysis on Multi-Granular Flow Network for Software Integration Testing,2018
Hamed Abdollahzadeh and Babak Mozafari,Delayless Extraction of Instantaneous Symmetrical Components in Power System Fault Conditions,2018
Yu-Chen Liu and Fu-Ciao Syu and Hsin-Che Hsieh and Katherine A. Kim and Huang-Jen Chiu,Hybrid Switched-Inductor Buck PFC Converter for High-Efficiency LED Drivers,2018
Emeshaw Ashenafi and Masud H. Chowdhury,A New Power Gating Circuit Design Approach Using Double-Gate FDSOI,2018
Heinz Haderer and Reinhard Feger and Andreas Stelzer,Efficient Mutually Orthogonal Golay Complementary Set-Based Zero-Correlation Zone Sequence Set Correlator,2018
Jens Müller and Robert Wittig and Jan Müller and Ronald Tetzlaff,An Improved Cellular Nonlinear Network Architecture for Binary and Grayscale Image Processing,2018
Omid Akbari and Mehdi Kamal and Ali Afzali-Kusha and Massoud Pedram,RAP-CLA: A Reconfigurable Approximate Carry Look-Ahead Adder,2018
Antonio Pullini and Francesco Conti and Davide Rossi and Igor Loi and Michael Gautschi and Luca Benini,A Heterogeneous Multicore System on Chip for Energy Efficient Brain Inspired Computing,2018
Temesghen Tekeste and Hani Saleh and Baker Mohammad and Ahsan Khandoker and Mohammed Ismail,A Nano-Watt ECG Feature Extraction Engine in 65-nm Technology,2018
Edoardo Ragusa and Christian Gianoglio and Paolo Gastaldo and Rodolfo Zunino,A Digital Implementation of Extreme Learning Machines for Resource-Constrained Devices,2018
Jiajing Wu and Jian Zhong and Zhenhao Chen and Bokui Chen,Optimal Coupling Patterns in Interconnected Communication Networks,2018
A. M. AbdelAty and A. S. Elwakil and A. G. Radwan and C. Psychalinos and B. J. Maundy,Approximation of the Fractional-Order Laplacian  $s^\alpha$  As a Weighted Sum of First-Order High-Pass Filters,2018
Siyuan Peng and Wee Ser and Badong Chen and Lei Sun and Zhiping Lin,Robust Constrained Adaptive Filtering Under Minimum Error Entropy Criterion,2018
Choon Ki Ahn and Yuriy S. Shmaliy and Shunyi Zhao and Sung Hyun You and R. Sakthivel,Further Results on Induced  $l_\infty$  RH FIR Filtering,2018
Akif Alperen Coskun and Abdullah Atalar,Noise Figure of a Balanced Amplifier,2018
Aubrey N. Beal and J. N. Blakely and N. J. Corron,Extended-Bandwidth Negative Impedance Converters by Nested Networks,2018
Mohammad Sadegh Eslampanah Sendi and Siavash Kananian and Mohammad Sharifkhani and Amir M. Sodagar,Temperature Compensation in CMOS Peaking Current References,2018
Shirin Pourashraf and Jaime Ramirez-Angulo and Antonio J. Lopez-Martin and Ramon González-Carvajal and Jose Maria Algueta-Miguel,An Op-Amp Approach for Bandpass VGAs With Constant Bandwidth,2018
Bülent Nafi Örnek and Timur Düzenli,Boundary Analysis for the Derivative of Driving Point Impedance Functions,2018
Si-Nai Kim and Woo-Cheol Kim and Min-Jae Seo and Seung-Tak Ryu,A 65-nm CMOS 6-Bit 20 GS/s Time-Interleaved DAC With Full-Binary Sub-DACs,2018
Nagaditya Poluri and Maria Merlyne De Souza,Investigation of the Effect of Weak Non-Linearities on P1dB and Efficiency of Class B/J/J* Amplifiers,2018
Qing Liu and Wei Shu and Joseph S. Chang,A 1-GS/s 11-Bit SAR-Assisted Pipeline ADC With 59-dB SNDR in 65-nm CMOS,2018
Karim M. Megawer and Faisal A. Hussien and Mohamed M. Aboudina and Ahmed N. Mohieldin,A Systematic Design Methodology for Class-AB-Style Ring Amplifiers,2018
Xingqiang Peng and Jun Yin and Wei-Han Yu and Pui-In Mak and Rui P. Martins,A Coin-Battery-Powered LDO-Free 2.4-GHz Bluetooth Low-Energy Transmitter With 34.7% Peak System Efficiency,2018
Tobias Laas and Josef A. Nossek and Samer Bazzi and Wen Xu,On the Impact of the Mutual Reactance on the Radiated Power and on the Achievable Rates,2018
Deepayan Banerjee and Antra Saxena and Mohammad S. Hashmi,A Novel Concept of Virtual Impedance for High Frequency Tri-Band Impedance Matching Networks,2018
Jin Zhou and Harish Krishnaswamy,System-Level Analysis of Phase Noise in Full-Duplex Wireless Transceivers,2018
Jing Zeng and Jun Lin and Zhongfeng Wang,An Improved Gauss-Seidel Algorithm and Its Efficient Architecture for Massive MIMO Systems,2018
Jaeyoung Seo and Minsoo Choi and Byungsub Kim,An Approximate Closed-Form Transfer Function Model for Multiconductor Transmission Lines,2018
Guanghui Wen and He Wang and Xinghuo Yu and Wenwu Yu,Bipartite Tracking Consensus of Linear Multi-Agent Systems With a Dynamic Leader,2018
Yuezu Lv and Zhongkui Li and Zhisheng Duan,Fully Distributed Adaptive PI Controllers for Heterogeneous Linear Networks,2018
Peng Zhang and Guorong Zhang and Haibo Du,Circulating Current Suppression of Parallel Photovoltaic Grid-Connected Converters,2018
Iman Ghotbi and M. Najjarzadegan and H. Sarfaraz and Shahin Jafarabadi Ashtiani and Omid Shoaei,Enhanced Power-Delivered-to-Load Through Planar Multiple-Harmonic Wireless Power Transmission,2018
Siew-Kei Lam and Teck Chuan Lim and Meiqing Wu and Bin Cao and Bhavan A. Jasani,Area-Time Efficient FAST Corner Detector Using Data-Path Transposition,2018
Cong Shi and Gang Luo,A Streaming Motion Magnification Core for Smart Image Sensors,2018
Tsai-Kan Chien and Lih-Yih Chiou and Chi-Shian Chang and Jing-Yu Huang and Chung-Han Wu and Heng-Yuan Lee and Shyh-Shyuan Sheu,Highly Reliable Two-Step Charge-Pump Read Scheme for 1.5 F2/Bit Nonlinear Sub-Teraohm 0TNR Vertical ReRAM,2018
Luiz Alberto Pasini Melek and Márcio Cherem Schneider and Carlos Galup-Montoro,Operation of the Classical CMOS Schmitt Trigger As an Ultra-Low-Voltage Amplifier,2018
Bo Ouyang and Yongxiang Xia and Cong Wang and Qiang Ye and Zhi Yan and Qiu Tang,Quantifying Importance of Edges in Networks,2018
Xiaohua Li and Jianquan Lu and Xiangyong Chen and Jianlong Qiu and Jinde Cao and Fuad E. Alsaadi,Robust Output Tracking of Delayed Boolean Networks Under Pinning Control,2018
Soumyajit Seth and Soumitro Banerjee,Experimental Observation of Multiple Attractor Bifurcation in an Electronic Circuit,2018
Shahin Shahrampour and Mohammad Noshad and Jie Ding and Vahid Tarokh,Online Learning for Multimodal Data Fusion With Application to Object Recognition,2018
Yaohui Wu and Youming Li and Bo Chen,Distributed SINR Fusion Estimation for a Class of Wireless Networks,2018
Newton G. Bretas and Arturo S. Bretas,The Extension of the Gauss Approach for the Solution of an Overdetermined Set of Algebraic Non Linear Equations,2018
Yongwoo Kim and Jae-Seok Choi and Munchurl Kim,2X Super-Resolution Hardware Using Edge-Orientation-Based Linear Mapping for Real-Time 4K UHD 60 fps Video Applications,2018
Muhammad Rehan and Muhammad Bilal Mobeen and Muhammad Tufail and Choon Ki Ahn,A Novel Method for Guaranteed Overflow Oscillation Elimination in Digital Filters Subject to Quantization,2018
Sung Hyun You and Choon Ki Ahn and Yuriy S. Shmaliy and Shunyi Zhao,Minimum Weighted Frobenius Norm Discrete-Time FIR Filter With Embedded Unbiasedness,2018
Mohammed A. Eldeeb and Yehya H. Ghallab and Yehea Ismail and Hassan El-Ghitani,A 0.4-V Miniature CMOS Current Mode Instrumentation Amplifier,2018
Ricardo Póvoa and Nuno Lourenço and Ricardo Martins and Antonio Canelas and Nuno Cavaco Gomes Horta and Joao Goes,Single-Stage Amplifier Biased by Voltage Combiners With Gain and Energy-Efficiency Enhancement,2018
Roberto Gómez-García and Raúl Loeches-Sánchez and Dimitra Psychogiou and Dimitrios Peroulis,Multi-Stub-Loaded Differential-Mode Planar Multiband Bandpass Filters,2018
Jongsun Kim and Sangwoo Han,A Fast-Locking All-Digital Multiplying DLL for Fractional-Ratio Dynamic Frequency Scaling,2018
Dong-Jin Chang and Min-Jae Seo and Hyeok-Ki Hong and Seung-Tak Ryu,A 65 nm 0.08-to-680 MHz Low-Power Synthesizable MDLL With Nested-Delay Cell and Background Static Phase Offset Calibration,2018
Hesam Sadeghi Gougheri and Mehdi Kiani,A Multi-Cycle Switching Technique for Efficient Ultrasonic Wireless Power Delivery,2018
Qing-Qin Wang and Wei Li,An Input-Feedforward Delta-Sigma Modulator With Relaxed Timing Constraints,2018
Anvesha Amaravati and Shaojie Xu and Justin Romberg and Arijit Raychowdhury,A 130 nm 165 nJ/frame Compressed-Domain Smashed-Filter-Based Mixed-Signal Classifier for “In-Sensor” Analytics in Smart Cameras,2018
