Zhidong Miao and Dake Liu and Chen Gong,Efficiency Enhancement for an Inductive Wireless Power Transfer System by Optimizing the Impedance Matching Networks,2017
A. Burdett and P. Mohseni and R. Genov,Guest Editorial Selected Papers From the 2016 IEEE International Solid-State Circuits Conference,2017
Venkata Rajesh Pamula and Jose Manuel Valero-Sarmiento and Long Yan and Alper Bozkurt and Chris Van Hoof and Nick Van Helleputte and Refet Firat Yazicioglu and Marian Verhelst,A 172 $\mu$W Compressively Sampled Photoplethysmographic (PPG) Readout ASIC With Heart Rate Estimation Directly From Compressively Sampled Data,2017
Yi-Kai Lo and Yen-Cheng Kuan and Stanislav Culaclii and Brian Kim and Po-Min Wang and Chih-Wei Chang and Jonathan A. Massachi and Minji Zhu and Kuanfu Chen and Parag Gad and V. Reggie Edgerton and Wentai Liu,A Fully Integrated Wireless SoC for Motor Function Recovery After Spinal Cord Injury,2017
Carolina Mora Lopez and Jan Putzeys and Bogdan Cristian Raducanu and Marco Ballini and Shiwei Wang and Alexandru Andrei and Veronique Rochus and Roeland Vandebriel and Simone Severi and Chris Van Hoof and Silke Musa and Nick Van Helleputte and Refet Firat Yazicioglu and Srinjoy Mitra,A Neural Probe With Up to 966 Electrodes and Up to 384 Configurable Channels in 0.13 $\mu$m SOI CMOS,2017
Hyunwoo Son and Hwasuk Cho and Jahyun Koo and Youngwoo Ji and Byungsub Kim and Hong-June Park and Jae-Yoon Sim,A Low-Power Wide Dynamic-Range Current Readout Circuit for Ion-Sensitive FET Sensors,2017
Omid Farhanieh and Ali Sahafi and Rupak Bardhan Roy and Arif Sanli Ergun and Ayhan Bozkurt,Integrated HIFU Drive System on a Chip for CMUT-Based Catheter Ablation System,2017
Kok-Hin Teng and Tong Wu and Xiayun Liu and Zhi Yang and Chun-Huat Heng,A 400 MHz Wireless Neural Signal Processing IC With 625 $\times$ On-Chip Data Reduction and Reconfigurable BFSK/QPSK Transmitter Based on Sequential Injection Locking,2017
Haipeng Peng and Ye Tian and Jürgen Kurths and Lixiang Li and Yixian Yang and Daoshun Wang,Secure and Energy-Efficient Data Transmission System Based on Chaotic Compressive Sensing in Body-to-Body Networks,2017
Runchun Wang and Chetan Singh Thakur and Gregory Cohen and Tara Julia Hamilton and Jonathan Tapson and André van Schaik,Neuromorphic Hardware Architecture Using the Neural Engineering Framework for Pattern Recognition,2017
Alireza Chamanzar and Mahdi Shabany and Alireza Malekmohammadi and Sara Mohammadinejad,Efficient Hardware Implementation of Real-Time Low-Power Movement Intention Detector System Using FFT and Adaptive Wavelet Transform,2017
Yuki Hayashida and Yuka Kudo and Ryoya Ishida and Hirotsugu Okuno and Tetsuya Yagi,Retinal Circuit Emulator With Spatiotemporal Spike Outputs at Millisecond Resolution in Response to Visual Events,2017
Zipeng Li and Kelvin Yi-Tse Lai and Po-Hsien Yu and Krishnendu Chakrabarty and Tsung-Yi Ho and Chen-Yi Lee,Droplet Size-Aware High-Level Synthesis for Micro-Electrode-Dot-Array Digital Microfluidic Biochips,2017
Ammar A. K. Timimi and M. A. Mohd Ali and K. Chellappan,A Novel AMARS Technique for Baseline Wander Removal Applied to Photoplethysmogram,2017
Alex Pappachen James and Irina Fedorova and Timur Ibrayev and Dhireesha Kudithipudi,HTM Spatial Pooler With Memristor Crossbar Circuits for Sparse Biometric Recognition,2017
Hang Wong and Wei Lin and Laure Huitema and Eric Arnaud,Multi-Polarization Reconfigurable Antenna for Wireless Biomedical System,2017
Shaojie Su and Yixin Zhou and Zhihua Wang and Hong Chen,Monocular Vision- and IMU-Based System for Prosthesis Pose Estimation During Total Hip Replacement Surgery,2017
Marco Mercuri and Yao-Hong Liu and Ilde Lorato and Tom Torfs and André Bourdoux and Chris Van Hoof,Frequency-Tracking CW Doppler Radar Solving Small-Angle Approximation and Null Point Issues in Non-Contact Vital Signs Monitoring,2017
Weeseong Seo and Wuyang Yu and Tianlin Tan and Babak Ziaie and Byunghoo Jung,Diaper-Embedded Urinary Tract Infection Monitoring Sensor Module Powered by Urine-Activated Batteries,2017
S. Abdollah Mirbozorgi and Pyungwoo Yeon and Maysam Ghovanloo,Robust Wireless Power Transmission to mm-Sized Free-Floating Distributed Implants,2017
Hamid Soleimani and Emmanuel M. Drakakis,A Compact Synchronous Cellular Model of Nonlinear Calcium Dynamics: Simulation and FPGA Synthesis Results,2017
Pengpeng Chen and Huazhong Yang and Rong Luo and Bo Zhao,All-Digital Galvanically-Coupled BCC Receiver Resilient to Frequency Misalignment,2017
Tjerk Stegink and Claudio De Persis and Arjan van der Schaft,A Unifying Energy-Based Approach to Stability of Power Grids With Market Dynamics,2017
Franco Blanchini and Gianfranco Fenu and Giulia Giordano and Felice Andrea Pellegrino,Model-Free Plant Tuning,2017
Xiaoqiang Ren and Karl H. Johansson and Ling Shi,Quickest Change Detection With Observation Scheduling,2017
Sergey Abrashov and Rachid Malti and Mathieu Moze and Xavier Moreau and François Aioun and Franck Guillemard,Simple and Robust Experiment Design for System Identification Using Fractional Models,2017
Guodong Shi and Brian D. O. Anderson and Uwe Helmke,Network Flows That Solve Linear Equations,2017
Duarte Antunes and W. P. Maurice Heemels,Linear Quadratic Regulation of Switched Systems Using Informed Policies,2017
Jing Wang and Ioannis Ch. Paschalidis,An Actor-Critic Algorithm With Second-Order Actor and Critic,2017
Corrado Possieri and Andrew R. Teel,Structural Properties of a Class of Linear Hybrid Systems and Output Feedback Stabilization,2017
David Mateos-Núñez and Jorge Cortés,Distributed Saddle-Point Subgradient Algorithms With Laplacian Averaging,2017
Romain Postoyan and Lucian Buşoniu and Dragan Nešić and Jamal Daafouz,Stability Analysis of Discrete-Time Infinite-Horizon Optimal Control With Discounted Cost,2017
Takuya Ikeda and Masaaki Nagahara and Shunsuke Ono,Discrete-Valued Control of Linear Time-Invariant Systems by Sum-of-Absolute-Values Optimization,2017
José L. Mancilla-Aguilar and Hernan Haimovich and Rafael A. García,Global Stability Results for Switched Systems Based on Weak Lyapunov Functions,2017
Shigemasa Takai and Ratnesh Kumar,A Generalized Framework for Inference-Based Diagnosis of Discrete Event Systems Capturing Both Disjunctive and Conjunctive Decision-Making,2017
Subashish Datta,Feedback Controller Norm Optimization for Linear Time Invariant Descriptor Systems With Pole Region Constraint,2017
Santiago Paternain and Alejandro Ribeiro,Online Learning of Feasible Strategies in Unknown Environments,2017
Yin Tong and Zhiwu Li and Carla Seatzu and Alessandro Giua,Verification of State-Based Opacity Using Petri Nets,2017
Majid Zamani and Matthias Rungger and Peyman Mohajerin Esfahani,Approximations of Stochastic Hybrid Systems: A Compositional Approach,2017
Kobi Cohen and Angelia Nedić and R. Srikant,Distributed Learning Algorithms for Spectrum Sharing in Spatial Random Access Wireless Networks,2017
Lixian Zhang and Ting Yang and Patrizio Colaneri,Stability and Stabilization of Semi-Markov Jump Linear Systems With Exponentially Modulated Periodic Distributions of Sojourn Time,2017
Honghai Wang and Jianchang Liu and Yu Zhang,New Results on Eigenvalue Distribution and Controller Design for Time Delay Systems,2017
Mattia Zorzi,Robust Kalman Filtering Under Model Perturbations,2017
Frédéric Mazenc and Michael Malisoff,Stabilization of Nonlinear Time-Varying Systems Through a New Prediction Based Approach,2017
Myeong-Jin Park and Oh-Min Kwon and Alexandre Seuret,Weighted Consensus Protocols Design Based on Network Centrality for Multi-Agent Systems With Sampled-Data,2017
Chang-Chun Hua and Xian Yang and Jing Yan and Xin-Ping Guan,On Exploring the Domain of Attraction for Bilateral Teleoperator Subject to Interval Delay and Saturated P + d Control Scheme,2017
Shi Wang and Daoyi Dong,Fault-Tolerant Control of Linear Quantum Stochastic Systems,2017
Qichun Zhang and Jinglin Zhou and Hong Wang and Tianyou Chai,Output Feedback Stabilization for a Class of Multi-Variable Bilinear Stochastic Systems With Stochastic Coupling Attenuation,2017
Mario Zanon and Lars Grüne and Moritz Diehl,"Periodic Optimal Control, Dissipativity and MPC",2017
Mohamed K. Helwa and Peter E. Caines,In-Block Controllability of Affine Systems on Polytopes,2017
Masashi Wakaiki and Yutaka Yamamoto,Stabilization of Switched Linear Systems With Quantized Output and Switching Delays,2017
Gian Paolo Incremona and Matteo Rubagotti and Antonella Ferrara,Sliding Mode Control of Constrained Nonlinear Systems,2017
Burak Demirel and Vijay Gupta and Daniel E. Quevedo and Mikael Johansson,On the Trade-Off Between Communication and Control Cost in Event-Triggered Dead-Beat Control,2017
Şerban Sabău and Nuno C. Martins and Michael C. Rotkowitz,A Convex Characterization of Multidimensional Linear Systems Subject to SQI Constraints,2017
Michael Heinrich Baumann,On Stock Trading Via Feedback Control When Underlying Stock Returns Are Discontinuous,2017
Haitao Li and Lihua Xie and Yuzhen Wang,Output Regulation of Boolean Control Networks,2017
Paulo V. N. M. Vidal and Eduardo V. L. Nunes and Liu Hsu,Output-Feedback Multivariable Global Variable Gain Super-Twisting Algorithm,2017
Gianluca Bianchin and Paolo Frasca and Andrea Gasparri and Fabio Pasqualetti,The Observability Radius of Networks,2017
Ronny J. Kutadinata and William H. Moase and Chris Manzie,Extremum-Seeking in Singularly Perturbed Hybrid Systems,2017
Riccardo Vignali and Maria Prandini,Minimum Resource Commitment for Reachability Specifications in a Discrete Time Linear Setting,2017
Tanel Mullari and Ülle Kotta and Zbigniew Bartosiewicz and Ewa Pawłuszewicz and Claude H. Moog,Forward and Backward Shifts of Vector Fields: Towards the Dual Algebraic Framework,2017
Jun Shen and James Lam,Some Extensions on the Bounded Real Lemma for Positive Systems,2017
Meichen Guo and Dabo Xu and Lu Liu,Cooperative Output Regulation of Heterogeneous Nonlinear Multi-Agent Systems With Unknown Control Directions,2017
Ian R. Manchester and Jean-Jacques E. Slotine,Control Contraction Metrics: Convex and Intrinsic Criteria for Nonlinear Feedback Design,2017
Subhrakanti Dey and Alessandro Chiuso and Luca Schenato,Feedback Control Over Lossy SNR-Limited Channels: Linear Encoder–Decoder–Controller Design,2017
Raphaël M. Jungers and Amir Ali Ahmadi and Pablo A. Parrilo and Mardavij Roozbehani,A Characterization of Lyapunov Inequalities for Stability of Switched Systems,2017
Ricardo P. Aguilera and Gabriel Urrutia and Ramón A. Delgado and Daniel Dolz and Juan C. Agüero,Quadratic Model Predictive Control Including Input Cardinality Constraints,2017
René Schneider,A Solution for the Partitioning Problem in Partition-Based Moving-Horizon Estimation,2017
Francesco Ferrante and Yongqiang Wang,Robust Almost Global Splay State Stabilization of Pulse Coupled Oscillators,2017
Tarek Ahmed-Ali and Iasson Karafyllis and Fouad Giri and Miroslav Krstic and Francoise Lamnabhi-Lagarrigue,Exponential Stability Analysis of Sampled-Data ODE–PDE Systems and Application to Observer Design,2017
Henk J. van Waarde and M. Kanat Camlibel and Harry L. Trentelman,Comments on “On the Necessity of Diffusive Couplings in Linear Synchronization Problems With Quadratic Cost”,2017
Onvaree Techakesari and Hendra I. Nurdin,Tangential Interpolatory Projection for Model Reduction of Linear Quantum Stochastic Systems,2017
Francesca Boem and Riccardo M. G. Ferrari and Christodoulos Keliris and Thomas Parisini and Marios M. Polycarpou,A Distributed Networked Approach for Fault Detection of Large-Scale Systems,2017
V. S. Dolk and D. P. Borgers and W. P. M. H. Heemels,Output-Based and Decentralized Dynamic Event-Triggered Control With Guaranteed $\mathcal{L}_{p}$- Gain Performance and Zeno-Freeness,2017
Shuo Han and Ufuk Topcu and George J. Pappas,Differentially Private Distributed Constrained Optimization,2017
Dawei Shi and Robert J. Elliott and Tongwen Chen,On Finite-State Stochastic Modeling and Secure Estimation of Cyber-Physical Systems,2017
Kendra Lesser and Meeko Oishi,Approximate Safety Verification and Control of Partially Observable Stochastic Hybrid Systems,2017
Roberto Naldi and Michele Furci and Ricardo G. Sanfelice and Lorenzo Marconi,Robust Global Trajectory Tracking for Underactuated VTOL Aerial Vehicles Using Inner-Outer Loop Control Paradigms,2017
Siyang Gao and Weiwei Chen,Efficient Feasibility Determination With Multiple Performance Measure Constraints,2017
Charalampos P. Bechlioulis and George A. Rovithakis,Decentralized Robust Synchronization of Unknown High Order Nonlinear Multi-Agent Systems With Prescribed Transient and Steady State Performance,2017
Ankush Chakrabarty and Vu Dinh and Martin J. Corless and Ann E. Rundell and Stanisław H. Żak and Gregery T. Buzzard,Support Vector Machine Informed Explicit Nonlinear Model Predictive Control Using Low-Discrepancy Sequences,2017
David Evan Zlotnik and James Richard Forbes,Nonlinear Estimator Design on the Special Orthogonal Group Using Vector Measurements Directly,2017
Omid Namvar Gharehshiran and Vikram Krishnamurthy and George Yin,Adaptive Search Algorithms for Discrete Stochastic Optimization: A Smooth Best-Response Approach,2017
Kazumune Hashimoto and Shuichi Adachi and Dimos V. Dimarogonas,Self-Triggered Model Predictive Control for Nonlinear Input-Affine Dynamical Systems via Adaptive Control Samples Selection,2017
Shaolong Shu and Feng Lin,Deterministic Networked Control of Discrete Event Systems With Nondeterministic Communication Delays,2017
Ghazal Fazelnia and Ramtin Madani and Abdulrahman Kalbat and Javad Lavaei,Convex Relaxation for Optimal Distributed Control Problems,2017
Yi Ouyang and Hamidreza Tavafoghi and Demosthenis Teneketzis,Dynamic Games With Asymmetric Information: Common Information Based Perfect Bayesian Equilibria and Sequential Decomposition,2017
Félix A. Miranda-Villatoro and Fernando Castaños,Robust Output Regulation of Strongly Passive Linear Systems With Multivalued Maximally Monotone Controls,2017
Weihai Zhang and Xiangyun Lin and Bor-Sen Chen,LaSalle-Type Theorem and Its Applications to Infinite Horizon Optimal Control of Discrete-Time Nonlinear Stochastic Systems,2017
Satoshi Satoh and Hilbert J. Kappen and Masami Saeki,An Iterative Method for Nonlinear Stochastic Optimal Control Based on Path Integrals,2017
Yuzhe Li and Fan Zhang and Daniel E. Quevedo and Vincent Lau and Subhrakanti Dey and Ling Shi,Power Control of an Energy Harvesting Sensor for Remote State Estimation,2017
Xudong Chen and Ji Liu and Mohamed-Ali Belabbas and Zhi Xu and Tamer Başar,Distributed Evaluation and Convergence of Self-Appraisals in Social Networks,2017
Şerban Sabău and Cristian Oară and Sean Warnick and Ali Jadbabaie,Optimal Distributed Control for Platooning via Sparse Coprime Factorizations,2017
Marcos M. Vasconcelos and Nuno C. Martins,Optimal Estimation Over the Collision Channel,2017
Graziano Chesi,Convex Synthesis of Robust Controllers for Linear Systems With Polytopic Time-Varying Uncertainty,2017
Huanshui Zhang and Juanjuan Xu,Control for Itô Stochastic Systems With Input Delay,2017
Eloy Garcia and Yongcan Cao and David W. Casbeer,Periodic Event-Triggered Synchronization of Linear Multi-Agent Systems With Communication Delays,2017
Anton V. Proskurnikov and Ming Cao,Synchronization of Goodwin's Oscillators under Boundedness and Nonnegativeness Constraints for Solutions,2017
Steven Perkins and Panayotis Mertikopoulos and David S. Leslie,Mixed-Strategy Learning With Continuous Action Sets,2017
Chenliang Wang and Changyun Wen and Yan Lin,Adaptive Actuator Failure Compensation for a Class of Nonlinear Systems With Unknown Control Direction,2017
Fernando Jaramillo-Lopez and Godpromesse Kenne and Francoise Lamnabhi-Lagarrigue,Adaptive Control for a Class of Uncertain Nonlinear Systems: Application to Photovoltaic Control Systems,2017
Ziyang Meng and Weiguo Xia and Karl H. Johansson and Sandra Hirche,Stability of Positive Switched Linear Systems: Weak Excitation and Robustness to Time-Varying Delay,2017
Xiaodi Li and Shiji Song,Stabilization of Delay Systems: Delay-Dependent Impulsive Control,2017
Wei Li and Guanrong Chen,The Designated Convergence Rate Problem of Consensus or Flocking of Double-Integrator Agents With General Non-Equal Velocity and Position Couplings,2017
Abhinoy Kumar Singh and Paresh Date and Shovan Bhaumik,A Modified Bayesian Filter for Randomly Delayed Measurements,2017
Benoît Desrochers and Luc Jaulin,Computing a Guaranteed Approximation of the Zone Explored by a Robot,2017
Santosh Devasia,Iterative Control for Networked Heterogeneous Multi-Agent Systems With Uncertainties,2017
Xu Zhang and Wei Lin and Yan Lin,Nonsmooth Feedback Control of Time-Delay Nonlinear Systems: A Dynamic Gain Based Approach,2017
Wei Qiao and John T. Wen and Agung Julius,Entrainment Control of Phase Dynamics,2017
Wei Li,A Dynamics Perspective of Pursuit-Evasion: Capturing and Escaping When the Pursuer Runs Faster Than the Agile Evader,2017
James R. Riehl and Ming Cao,Towards Optimal Control of Evolutionary Games on Networks,2017
Chengpu Yu and Michel Verhaegen,Subspace Identification of Distributed Clusters of Homogeneous Systems,2017
G. Valmorbida and L. Zaccarian and S. Tarbouriech and I. Queinnec and A. Papachristodoulou,Nonlinear Static State Feedback for Saturated Linear Plants via a Polynomial Approach,2017
Dinh Hoa Nguyen,Reduced-Order Distributed Consensus Controller Design via Edge Dynamics,2017
Yongduan Song and Yujuan Wang and Changyun Wen,Adaptive Fault-Tolerant PI Tracking Control With Guaranteed Transient and Steady-State Performance,2017
Domagoj Tolić and Sandra Hirche,Stabilizing Transmission Intervals for Nonlinear Delayed Networked Control Systems,2017
Soulaimane Berkane and Abdelhamid Tayebi,Construction of Synergistic Potential Functions on SO(3) With Application to Velocity-Free Hybrid Attitude Stabilization,2017
Zi-Bo Wei and Quan Quan and Kai-Yuan Cai,Output Feedback ILC for a Class of Nonminimum Phase Nonlinear Systems With Input Saturation: An Additive-State-Decomposition-Based Method,2017
Tomas Ménard and Emmanuel Moulay and Wilfrid Perruquetti,Corrections to “A Global High-Gain Finite-Time Observer”,2017
Kai Cai and Renyuan Zhang and W. M. Wonham,Correction to “Relative Observability of Discrete-Event Systems and Its Supremal Sublanguages”,2017
Xu-Guang Li and Silviu-Iulian Niculescu and Arben Çela and Lu Zhang and Xu Li,A Frequency-Sweeping Framework for Stability Analysis of Time-Delay Systems,2017
David Hayden and Ye Yuan and Jorge Gonçalves,Network Identifiability from Intrinsic Noise,2017
Paolo Forni and David Angeli,Characterizations of Integral Input-to-State Stability for Systems With Multiple Invariant Sets,2017
Tatiana Tatarenko and Behrouz Touri,Non-Convex Distributed Optimization,2017
Elena Panteley and Antonio Loría,Synchronization and Dynamic Consensus of Heterogeneous Networked Systems,2017
Hongyinping Feng and Bao-Zhu Guo,A New Active Disturbance Rejection Control to Output Feedback Stabilization for a One-Dimensional Anti-Stable Wave Equation With Disturbance,2017
Paul Reverdy and Vaibhav Srivastava and Naomi Ehrich Leonard,Satisficing in Multi-Armed Bandit Problems,2017
Bijan Afsari and René Vidal,Bundle Reduction and the Alignment Distance on Spaces of State-Space LTI Systems,2017
Jianghai Hu and Jinglai Shen and Donghwan Lee,Resilient Stabilization of Switched Linear Control Systems Against Adversarial Switching,2017
Ashton Roza and Manfredi Maggiore and Luca Scardovi,Local and Distributed Rendezvous of Underactuated Rigid Bodies,2017
Sébastien Gros and Mario Zanon,Penalty Functions for Handling Large Deviation of Quadrature States in NMPC,2017
Aaron D. Ames and Xiangru Xu and Jessy W. Grizzle and Paulo Tabuada,Control Barrier Function Based Quadratic Programs for Safety Critical Systems,2017
Xinmin Liu and Tetsuya Iwasaki,Design of Coupled Harmonic Oscillators for Synchronization and Coordination,2017
Michelangelo Bin and Florent Di Meglio,Boundary Estimation of Boundary Parameters for Linear Hyperbolic PDEs,2017
Bernard Chazelle and Chu Wang,Inertial Hegselmann-Krause Systems,2017
Xiang Yin and Stéphane Lafortune,Synthesis of Maximally-Permissive Supervisors for the Range Control Problem,2017
Anne E. Martin and Robert D. Gregg,"Stable, Robust Hybrid Zero Dynamics Control of Powered Lower-Limb Prostheses",2017
Lijun Long,Multiple Lyapunov Functions-Based Small-Gain Theorems for Switched Interconnected Nonlinear Systems,2017
Wenxiao Zhao and Han-Fu Chen and Roberto Tempo and Fabrizio Dabbene,Recursive Nonparametric Identification of Nonlinear Systems With Adaptive Binary Sensors,2017
Diego S. Carrasco and Graham C. Goodwin and Juan I. Yuz,Modified Euler-Frobenius Polynomials With Application to Sampled Data Modelling,2017
Chenguang Xi and Usman A. Khan,Distributed Subgradient Projection Algorithm Over Directed Graphs,2017
Haris E. Psillakis,Consensus in Networks of Agents With Unknown High-Frequency Gain Signs and Switching Topology,2017
Philip N. Brown and Jason R. Marden,The Robustness of Marginal-Cost Taxes in Affine Congestion Games,2017
Almuatazbellah M. Boker and Hassan K. Khalil,Semi-Global Output Feedback Stabilization of Non-Minimum Phase Nonlinear Systems,2017
Cheng Tan and Huanshui Zhang,Necessary and Sufficient Stabilizing Conditions for Networked Control Systems With Simultaneous Transmission Delay and Packet Dropout,2017
Lei Wang and Fulvio Forni and Romeo Ortega and Zhitao Liu and Hongye Su,Immersion and Invariance Stabilization of Nonlinear Systems Via Virtual and Horizontal Contraction,2017
Riccardo Marino and Patrizio Tomei,Hybrid Adaptive Multi-Sinusoidal Disturbance Cancellation,2017
F. Stadtmann and O. L. V. Costa,$H_2$-Control of Continuous-Time Hidden Markov Jump Linear Systems,2017
Upeka Premaratne and Saman K. Halgamuge and Iven M. Y. Mareels,Traffic Reduction in Packet Switched Networked Control Systems Using Deadband Error Modulation,2017
Jun Chen and Shengyuan Xu and Baoyong Zhang and Guobao Liu,A Note on Relationship Between Two Classes of Integral Inequalities,2017
Makan Fardad,On Optimality of Sparse Long-Range Links in Circulant Consensus Networks,2017
Grace S. Deaecto and José C. Geromel,Stability Analysis and Control Design of Discrete-Time Switched Affine Systems,2017
Maryam Babazadeh and Amin Nobakhti,Sparsity Promotion in State Feedback Controller Design,2017
Shih-Yu Lin and Jia-Yush Yen and Min-Shin Chen and Shu-Hau Chang and Chung-Yao Kao,An Adaptive Unknown Periodic Input Observer for Discrete-Time LTI SISO Systems,2017
Marco Tulio Angulo and Jean-Jacques Slotine,Qualitative Stability of Nonlinear Networked Systems,2017
Jie Huang,The Consensus for Discrete-Time Linear Multi-Agent Systems Under Directed Switching Networks,2017
Qiang Ling,Bit Rate Conditions to Stabilize a Continuous-Time Scalar Linear System Based on Event Triggering,2017
Sergiy Zhuk and Mihály Petreczky,Minimax Observers for Linear Differential-Algebraic Equations,2017
A. Rosales and Y. Shtessel and L. Fridman and C. B. Panathula,Chattering Analysis of HOSM Controlled Systems: Frequency Domain Approach,2017
Shu-Jun Liu and Miroslav Krstic and Tamer Başar,Batch-to-Batch Finite-Horizon LQ Control for Unknown Discrete-Time Linear Systems Via Stochastic Extremum Seeking,2017
Xinmin Song and Ju H. Park and Xuehua Yan,Linear Estimation for Measurement-Delay Systems With Periodic Coefficients and Multiplicative Noise,2017
Thomas Berger,The Zero Dynamics Form for Nonlinear Differential-Algebraic Systems,2017
Baoping Jiang and Yonggui Kao and Cunchen Gao and Xiuming Yao,Passification of Uncertain Singular Semi-Markovian Jump Systems With Actuator Failures Via Sliding Mode Approach,2017
Donglei Fan and Danielle C. Tarraf,Finite Uniform Bisimulations for Linear Systems With Finite Input Alphabets,2017
Zhiyong Sun and Shaoshuai Mou and Brian D. O. Anderson and A. Stephen Morse,Rigid Motions of 3-D Undirected Formations With Mismatch Between Desired Distances,2017
Zhou Fang and Chuanhou Gao,Stabilization of Input-Disturbed Stochastic Port-Hamiltonian Systems Via Passivity,2017
Matheus Souza and Fabian R. Wirth and Robert N. Shorten,"A Note on Recursive Schur Complements, Block Hurwitz Stability of Metzler Matrices, and Related Results",2017
ShouGuang Wang and Dan You and MengChu Zhou,A Necessary and Sufficient Condition for a Resource Subset to Generate a Strict Minimal Siphon in S 4PR,2017
Yu Pan and Daoyi Dong and Ian R. Petersen,Dark Modes of Quantum Linear Systems,2017
Joao Y. Ishihara and Hugo Tadashi M. Kussaba and Renato A. Borges,Existence of Continuous or Constant Finsler's Variables for Parameter-Dependent Systems,2017
Zhipei Hu and Feiqi Deng and Mali Xing and Junhui Li,Modeling and Control of Itô Stochastic Networked Control Systems With Random Packet Dropouts Subject to Time-Varying Sampling,2017
Sucha Supittayapornpong and Longbo Huang and Michael J. Neely,Time-Average Optimization With Nonconvex Decision Set and Its Convergence,2017
Yuqian Guo and Yong Ding and Dian Xie,Invariant Subset and Set Stability of Boolean Networks Under Arbitrary Switching Signals,2017
Ruicheng Ma and Jun Fu and Tianyou Chai,Dwell-Time-Based Observer Design for Unknown Input Switched Linear Systems Without Requiring Strong Detectability of Subsystems,2017
Min Meng and Lu Liu and Gang Feng,Stability and $l_1$ Gain Analysis of Boolean Networks With Markovian Jump Parameters,2017
Thulasi Mylvaganam and Mario Sassano and Alessandro Astolfi,A Differential Game Approach to Multi-agent Collision Avoidance,2017
Thomas Le Mézo and Luc Jaulin and Benoît Zerr,An Interval Approach to Compute Invariant Sets,2017
Gennady Yu. Kulikov and Maria V. Kulikova,Accurate State Estimation in Continuous-Discrete Stochastic State-Space Systems With Nonlinear or Nondifferentiable Observations,2017
Zhongkui Li and Jie Chen,Robust Consensus of Linear Feedback Protocols Over Uncertain Network Graphs,2017
Qingshan Liu and Shaofu Yang and Yiguang Hong,Constrained Consensus Algorithms With Fixed Step Size for Distributed Convex Optimization Over Multiagent Networks,2017
Zhiguang Feng and Peng Shi,Sliding Mode Control of Singular Stochastic Markov Jump Systems,2017
Bin Zhou and Tianrui Zhao,On Asymptotic Stability of Discrete-Time Linear Time-Varying Systems,2017
Changbin Yu and Brian D. O. Anderson and Shaoshuai Mou and Ji Liu and Fenghua He and A. Stephen Morse,Distributed Averaging Using Periodic Gossiping,2017
Dionisis Stefanatos,Minimum-Time Transitions Between Thermal Equilibrium States of the Quantum Parametric Oscillator,2017
Yiannis Kantaros and Michael M. Zavlanos,Distributed Intermittent Connectivity Control of Mobile Robot Networks,2017
Samet Güler and Barış Fidan and Soura Dasgupta and Brian D. O. Anderson and Iman Shames,Adaptive Source Localization Based Station Keeping of Autonomous Vehicles,2017
Francesco Forte and Lorenzo Marconi and Andrew R. Teel,Robust Nonlinear Regulation: Continuous-Time Internal Models and Hybrid Identifiers,2017
Suh-Wen Chiou,Robust Stochastic Design of Signal-Controlled Road Network Under Uncertain Travel Demands,2017
Matthias Lorenzen and Fabrizio Dabbene and Roberto Tempo and Frank Allgöwer,Constraint-Tightening and Stability in Stochastic Model Predictive Control,2017
Ioannis Kordonis and George P. Papavassilopoulos,Games on Large Networks: Information and Complexity,2017
Kamil A. Khan and Paul I. Barton,Generalized Derivatives for Hybrid Systems,2017
Andy Borum and Timothy Bretl,Reduction of Sufficient Conditions for Optimal Control Problems With Subgroup Symmetry,2017
Peter E. Caines and Arman C. Kizilkale,$\epsilon$-Nash Equilibria for Partially Observed LQG Mean Field Games With a Major Player,2017
Dacheng Yao and Xiuli Chao and Jingchen Wu,Optimal Policies for Brownian Inventory Systems With a Piecewise Linear Ordering Cost,2017
JunQi Zhang and Liang Zhang and Cheng Wang and MengChu Zhou,Approximately Optimal Computing Budget Allocation for Selection of the Best and Worst Designs,2017
Augusto Ferrante and Giorgio Picci,Representation and Factorization of Discrete-Time Rational All-Pass Functions,2017
Biqiang Mu and Han-Fu Chen and Le Yi Wang and George Yin and Wei Xing Zheng,Recursive Identification of Hammerstein Systems: Convergence Rate and Asymptotic Normality,2017
Yu Kawano and Jacquelien M. A. Scherpen,Model Reduction by Differential Balancing Based on Nonlinear Hankel Operators,2017
Giorgio Battistelli and Luigi Chisci and Nicola Forti and Giuseppe Pelosi and Stefano Selleri,Distributed Finite-Element Kalman Filter for Field Estimation,2017
Aviv Tamar and Yinlam Chow and Mohammad Ghavamzadeh and Shie Mannor,Sequential Decision Making With Coherent Risk,2017
Zhixing Cao and Hans-Bernd Dürr and Christian Ebenbauer and Frank Allgöwer and Furong Gao,Iterative Learning and Extremum Seeking for Repetitive Time-Varying Mappings,2017
Yue Zhao and Andrea Goldsmith and H. Vincent Poor,Minimum Sparsity of Unobservable Power Network Attacks,2017
Francisco Javier Muros and Encarnación Algaba and José María Maestre and Eduardo F. Camacho,Harsanyi Power Solutions in Coalitional Control Systems,2017
Donghwan Lee and Jianghai Hu,Periodic Stabilization of Discrete-Time Switched Linear Systems,2017
Sergiy Zhuk and Andrey Polyakov and Olexander Nakonechnyi,Note on Minimax Sliding Mode Control Design for Linear Systems,2017
