Taewook Kang and Sungeun Kim and Changhee Hyoung and Sungweon Kang and Kyunghwan Park,An Energy Combiner for a Multi-Input Energy-Harvesting System,2015
Chixiao Chen and Zemin Feng and Jun Xu and Fan Ye and Junyan Ren,An ARMA-Model-Based NTF Estimation on Continuous-Time  $\Delta\Sigma$ Modulators,2015
Kamal El-Sankary and Tetsuya Asai and Masato Motomura and Tadahiro Kuroda,Crosstalk Rejection in 3-D-Stacked Interchip Communication With Blind Source Separation,2015
Ahmed Fahmy and Jun Liu and Taewook Kim and Nima Maghari,An All-Digital Scalable and Reconfigurable Wide-Input Range Stochastic ADC Using Only Standard Cells,2015
Yudong Zhang and Woogeun Rhee and Taeik Kim and Hojin Park and Zhihua Wang,A 0.35–0.5-V 18–152 MHz Digitally Controlled Relaxation Oscillator With Adaptive Threshold Calibration in 65-nm CMOS,2015
Claudia Palattella and Eric A. M. Klumperink and Jiayoon Zhiyu Ru and Bram Nauta,A Sensitive Method to Measure the Integral Nonlinearity of a Digital-to-Time Converter Based on Phase Modulation,2015
Antoine Bonnetat and Jean-Michel Hodé and Guillaume Ferré and Dominique Dallet,Correlation-Based Frequency-Response Mismatch Compensation of Quad-TIADC Using Real Samples,2015
Cheng Huang and Philip K. T. Mok,A Delay-Line-Based Voltage-to-Duty-Cycle Controller for High-Frequency PWM Switching Converters,2015
Xiaoyang Wang and Xiong Zhou and Qiang Li,A High-Speed Energy-Efficient Segmented Prequantize and Bypass DAC for SAR ADCs,2015
Qing Xie and Xue Lin and Yanzhi Wang and Shuang Chen and Mohammad Javad Dousti and Massoud Pedram,Performance Comparisons Between 7-nm FinFET and Conventional Bulk CMOS Standard Cell Libraries,2015
Ioannis Tsatsaragkos and Vassilis Paliouras,Approximate Algorithms for Identifying Minima on Min-Sum LDPC Decoders and Their Hardware Implementation,2015
Pavel Zahradnik and Michal Šusta and Miroslav Vlček and Boris Šimák,Degree of Equiripple Narrow Bandpass FIR Filter,2015
Naoki Shimada and Hiroyuki Torikai,A Novel Asynchronous Cellular Automaton Multicompartment Neuron Model,2015
Yang Zhang and Yi Shen and Xiaoping Wang and Yanwen Guo,A Novel Design for a Memristor-Based or Gate,2015
Shahar Kvatinsky and Misbah Ramadan and Eby G. Friedman and Avinoam Kolodny,VTEAM: A General Model for Voltage-Controlled Memristors,2015
Bin Liu and David J. Hill and Zhijie J. Sun,Mixed  $\mathscr{K} $-Dissipativity and Stabilization to ISS for Impulsive Hybrid Systems,2015
Ming-Can Fan and Hai-Tao Zhang and Zongli Lin,Distributed Semiglobal Consensus With Relative Output Feedback and Input Saturation Under Directed Switching Networks,2015
Jie Lian and Jiao Liu and Yan Zhuang,Mean Stability of Positive Markov Jump Linear Systems With Homogeneous and Switching Transition Probabilities,2015
Ming Shen and Ying-Zheng Yin and Hao Jiang and Tong Tian and Ole K. Jensen and Jan H. Mikkelsen,A 0.76-pJ/Pulse 0.1–1 Gpps Microwatt IR-UWB CMOS Pulse Generator With Adaptive PSD Control Using a Limited Monocycle Precharge Technique,2015
John W. Simpson-Porco and Florian Dörfler and Francesco Bullo,On Resistive Networks of Constant-Power Devices,2015
Muhammad Aamir and Saad Mekhilef and Hee-Jun Kim,High-Gain Zero-Voltage Switching Bidirectional Converter With a Reduced Number of Switches,2015
Fahad Qazi and Quoc-Tai Duong and Jerzy Dąbrowski,Two-Stage Highly Selective Receiver Front End Based on Impedance Transformation Filtering,2015
Manzur Rahman and Arindam Sanyal and Nan Sun,A Novel Hybrid Radix-3/Radix-2 SAR ADC With Fast Convergence and Low Hardware Complexity,2015
Linxiao Zhang and Yang Xu and Karthik Tripurari and Peter R. Kinget and Harish Krishnaswamy,Analysis and Design of a 0.6- to 10.5-GHz LNTA for Wideband Receivers,2015
Jerrin Pathrose and Chengye Liu and Kevin T.C. Chai and Yong Ping Xu,A Time-Domain Band-Gap Temperature Sensor in SOI CMOS for High-Temperature Applications,2015
Geunyeong Park and Minkyu Song,A CMOS Current-Steering D/A Converter With Full-Swing Output Voltage and a Quaternary Driver,2015
Hugo Gonçalves and Miguel Martins and Jorge Fernandes,Fully Integrated Energy Harvesting Circuit With −25-dBm Sensitivity Using Transformer Matching,2015
Jong-Boo Kim and Seong-Kwan Hong and Oh-Kyong Kwon,A Low-Power CMOS Image Sensor With Area-Efficient 14-bit Two-Step SA ADCs Using Pseudomultiple Sampling Method,2015
Kareem Ragab and Long Chen and Arindam Sanyal and Nan Sun,Digital Background Calibration for Pipelined ADCs Based on Comparator Decision Time Quantization,2015
Pi-Feng Chiu and Borivoje Nikolić,A Differential 2R Crosspoint RRAM Array With Zero Standby Current,2015
Shen-Fu Hsiao and Po-Han Wu and Chia-Sheng Wen and Pramod Kumar Meher,Table Size Reduction Methods for Faithfully Rounded Lookup-Table-Based Multiplierless Function Evaluation,2015
Chia-Hsiang Chen and Shiming Song and Zhengya Zhang,An FPGA-Based Transient Error Simulator for Resilient Circuit and System Design and Evaluation,2015
Mandeep Chaudhary and Peter Lee,An Improved Two-Step Binary Logarithmic Converter for FPGAs,2015
Jiafeng Xie and Pramod Kumar Meher and Zhi-Hong Mao,High-Throughput Digit-Level Systolic Multiplier Over  $\mbox{GF}(2^{m})$ Based on Irreducible Trinomials,2015
Håkan Johansson and Heinz Göckler,Two-Stage-Based Polyphase Structures for Arbitrary-Integer Sampling Rate Conversion,2015
Rajib Lochan Das and Mrityunjoy Chakraborty,On Convergence of Proportionate-Type Normalized Least Mean Square Algorithms,2015
Yun Huang and Peng Zhang and Weifeng Zhao,Novel Grid Multiwing Butterfly Chaotic Attractors and Their Circuit Design,2015
Matteo Biggio and Alberto Oliveri and Flavio Stellino and Mauro Parodi and Marco Storace,A Circuit Model of Hysteresis and Creep,2015
Ines Zaidi and Mohamed Chaabane and Fernando Tadeo and Abdellah Benzaouia,Static State-Feedback Controller and Observer Design for Interval Positive Systems With Time Delay,2015
Yao Chen,Characterizing the Convergence of a Distributed Consensus Algorithm via Relative Hull,2015
Robert Rieger and Jaswinder Lota and Xiao Liu,Introduction to the Special Issue on Biomedical and Bioelectronic Circuits for Enhanced Diagnosis and Therapy,2015
Aosen Wang and Wenyao Xu and Zhanpeng Jin and Fang Gong,Quantization Effects in an Analog-to-Information Front End in EEG Telemonitoring,2015
Adam Page and Chris Sagedy and Emily Smith and Nasrin Attaran and Tim Oates and Tinoosh Mohsenin,A Flexible Multichannel EEG Feature Extractor and Classifier for Seizure Detection,2015
Mahsa Shoaran and Claudio Pollo and Kaspar Schindler and Alexandre Schmid,A Fully Integrated IC With 0.85-μW/Channel Consumption for Epileptic iEEG Detection,2015
Yao Zou and Jun Han and Sizhong Xuan and Shan Huang and Xinqian Weng and Dabin Fang and Xiaoyang Zeng,An Energy-Efficient Design for ECG Recording and R-Peak Detection Based on Wavelet Transform,2015
Viviane S. Ghaderi and Dong Song and John Choma and Theodore W. Berger,Nonlinear Cognitive Signal Processing in Ultralow-Power Programmable Analog Hardware,2015
F. Rodes and M. Zhang and R. Deniéport and Xusheng Wang,Optimization of the Power Transfer Through Human Body With an Auto-Tuning System Using a Synchronous Switched Capacitor,2015
Rashad Ramzan and Faiza Zafar,High-Efficiency Fully CMOS VCO Rectifier for Microwatt Resonant Wireless Power Transfer,2015
You Zou and Stephen O'Driscoll,Implant Position Estimation Via Wireless Power Link,2015
Maarten Strackx and Emiliano D'Agostino and Paul Leroux and Patrick Reynaert,Direct RF Subsampling Receivers Enabling Impulse-Based UWB Signals for Breast Cancer Detection,2015
Kexu Sun and Zheng Gao and Ping Gui and Rui Wang and Ismail Oguzman and Xiaochen Xu and Karthik Vasanth and Qifa Zhou and K. Kirk Shung,A 180-Vpp Integrated Linear Amplifier for Ultrasonic Imaging Applications in a High-Voltage CMOS SOI Technology,2015
Loucas Constantinou and Richard Bayford and Andreas Demosthenous,A Wideband Low-Distortion CMOS Current Driver for Tissue Impedance Analysis,2015
Numa Couniot and David Bol and Olivier Poncelet and Laurent A. Francis and Denis Flandre,A Capacitance-to-Frequency Converter With On-Chip Passivated Microelectrodes for Bacteria Detection in Saline Buffers Up to 575 MHz,2015
Gloria Huertas and Andres Maldonado and Alberto Yúfera and Adoración Rueda and José Luis Huertas,The Bio-Oscillator: A Circuit for Cell-Culture Assays,2015
Chang-Hee Hyoung and Jung-Hwan Hwang and Sung-Wen Kang and Seong-Ook Park and Youn-Tae Kim,A Feasibility Study on the Adoption of Human Body Communication for Medical Service,2015
Sina Viseh and Maysam Ghovanloo and Tinoosh Mohsenin,Toward an Ultralow-Power Onboard Processor for Tongue Drive System,2015
J. F. Wu and A. M. S. Ang and K. M. Tsui and H. C. Wu and Y. S. Hung and Y. Hu and J. N. F. Mak and S. C. Chan and Z. G. Zhang,Efficient Implementation and Design of a New Single-Channel Electrooculography-Based Human–Machine Interface System,2015
Lorenzo Bisoni and Caterina Carboni and Luigi Raffo and Nicola Carta and Massimo Barbaro,An HV-CMOS Integrated Circuit for Neural Stimulation in Prosthetic Applications,2015
Hariprasad Chandrakumar and Dejan Marković,A Simple Area-Efficient Ripple-Rejection Technique for Chopped Biosignal Amplifiers,2015
Myungjin Han and Boram Kim and Yi-An Chen and Hyojung Lee and Seung-Han Park and Eunji Cheong and Jongill Hong and Gunhee Han and Youngcheol Chae,Bulk Switching Instrumentation Amplifier for a High-Impedance Source in Neural Signal Recording,2015
Tzu-Yun Wang and Li-Han Liu and Sheng-Yu Peng,A Power-Efficient Highly Linear Reconfigurable Biopotential Sensing Amplifier Using Gate-Balanced Pseudoresistors,2015
Liang Zuo and Syed K. Islam and Ifana Mahbub and Farhan Quaiyum,A Low-Power 1-V Potentiostat for Glucose Sensors,2015
Nguyen Thanh Trung and Philipp Häfliger,A Submicrowatt Implantable Capacitive Sensor System for Biomedical Applications,2015
Jianhui Wu and Zixuan Wang and Chao Chen and Cheng Huang and Meng Zhang,A 2.4-GHz All-Digital PLL With a 1-ps Resolution 0.9-mW Edge-Interchanging-Based Stochastic TDC,2015
Qi Zhang and Youjiang Liu and Jie Zhou and Shubo Jin and Wenhua Chen and Silong Zhang,A Band-Divided Memory Polynomial for Wideband Digital Predistortion With Limited Bandwidth Feedback,2015
Tan Yang and Jeremy Holleman,An Ultralow-Power Low-Noise CMOS Biopotential Amplifier for Neural Recording,2015
Min-Kyu Kim and Seong-Kwan Hong and Oh-Kyong Kwon,A Small-Area and Energy-Efficient 12-bit SA-ADC With Residue Sampling and Digital Calibration for CMOS Image Sensors,2015
Chengyue Yu and Liter Siek,An Area-Efficient Current-Mode Bandgap Reference With Intrinsic Robust Start-Up Behavior,2015
Linfei Guo and Tong Ge and Joseph Chang,An Ultralow-Power Overcurrent Protection Circuit for Micropower Class D Amplifiers,2015
Jin Jyh Su and Kemal S. Demirci and Oliver Brand,A Low-Leakage Body-Guarded Analog Switch in 0.35-  $\mu\mbox{m}$ BiCMOS and Its Applications in Low-Speed Switched-Capacitor Circuits,2015
Peng Zhu and Xinpeng Xing and Georges Gielen,A 40-MHz Bandwidth 0–2 MASH VCO-Based Delta-Sigma ADC With 35-fJ/Step FoM,2015
Pietro Monsurrò and Alessandro Trifiletti,Subsampling Models of Bandwidth Mismatch for Time-Interleaved Converter Calibration,2015
Ivan Padilla-Cantoya and Paul M. Furth,Enhanced Grounded Capacitor Multiplier and Its Floating Implementation for Analog Filters,2015
Jinook Song,Hardware Reduction of MASH Delta-Sigma Modulator Based on Partially Folded Architecture,2015
Xinming Huang and Wei Wang,A Novel and Efficient Design for an RSA Cryptosystem With a Very Large Key Size,2015
Miquel L. Alomar and Miguel C. Soriano and Miguel Escalona-Morán and Vincent Canals and Ingo Fischer and Claudio R. Mirasso and Jose L. Rosselló,Digital Implementation of a Single Dynamical Node Reservoir Computer,2015
Ying Wei and Shaoguang Huang and Xiaojie Ma,A Novel Approach to Design Low-Cost Two-Stage Frequency-Response Masking Filters,2015
Junlong Zhou and Jianming Yan and Tongquan Wei and Kaijie Wu and Xiaodao Chen and Shiyan Hu,Sharp Corner/Edge Recognition in Domestic Environments Using RGB-D Camera Systems,2015
Sung-Hyuk Yim and Han-Sol Lee and Woo-Jin Song,A Proportionate Diffusion LMS Algorithm for Sparse Distributed Estimation,2015
Danhua He and Liguang Xu,Ultimate Boundedness of Nonautonomous Dynamical Complex Networks Under Impulsive Control,2015
Xiaobing Nie and Wei Xing Zheng,Complete Stability of Neural Networks With Nonmonotonic Piecewise Linear Activation Functions,2015
Nankun Mu and Xiaofeng Liao and Tingwen Huang,Leader-Following Consensus in Second-Order Multiagent Systems via Event-Triggered Control With Nonperiodic Sampled Data,2015
Aidin Tofangdarzade and Ali Jalali,An Efficient Method to Analyze Lock Range in Ring Oscillators With Multiple Injections,2015
Nghia Tang and Wookpyo Hong and Jong-Hoon Kim and Youngoo Yang and Deukhyoun Heo,A Sub-1-V Bulk-Driven Opamp With an Effective Transconductance-Stabilizing Technique,2015
Dong-Hoon Jung and Young-Jae An and Kyungho Ryu and Jung-Hyun Park and Seong-Ook Jung,All-Digital Fast-Locking Delay-Locked Loop Using a Cyclic-Locking Loop for DRAM,2015
Young-Joon Kim and Hansraj S. Bhamra and Jithin Joseph and Pedro P. Irazoqui,An Ultra-Low-Power RF Energy-Harvesting Transceiver for Multiple-Node Sensor Application,2015
Kai-Hui Zeng and Ting-Kuei Kuan and Shen-Iuan Liu,A Subharmonically Injection-Locked All-Digital PLL Without Main Divider,2015
Daniel J. White and Michael W. Hoffman and Sina Balkır,Digital Offset Cancellation for Long Time-Constant Subthreshold OTA-C Integrators,2015
Changhyuk Lee and Wei Chao and Sunwoo Lee and James Hone and Alyosha Molnar and Sang Hoon Hong,A Low-Power Edge Detection Image Sensor Based on Parallel Digital Pulse Computation,2015
Il Won Seo and Eun Sik Jung and Man Young Sung,An Analog Front-End IC Design for 320  $\times$ 240 Microbolometer Array Applications,2015
Rakesh Kumar Palani and Ramesh Harjani,A 220-MS/s 9-Bit 2X Time-Interleaved SAR ADC With a 133-fF Input Capacitance and a FOM of 37 fJ/conv in 65-nm CMOS,2015
Duksoo Kim and Byungjoon Kim and Sangwook Nam,A Transconductor and Tunable  $G_{m}-C$ High-Pass Filter Linearization Technique Using Feedforward  $G_{m3}$ Canceling,2015
Yue Hu and Hariprasath Venkatram and Nima Maghari and Un-Ku Moon,A Continuous-Time  $\Delta \Sigma$ ADC Utilizing Time Information for Two Cycles of Excess Loop Delay Compensation,2015
Jaehwan Jung and Hoyoung Yoo and Youngjoo Lee and In-Cheol Park,Efficient Parallel Architecture for Linear Feedback Shift Registers,2015
Chang-Hung Tsai and Yu-Ting Chih and Wing Hung Wong and Chen-Yi Lee,A Hardware-Efficient Sigmoid Function With Adjustable Precision for a Neural Network System,2015
Zia-Uddin-Ahamed Khan and Mohammed Benaissa,Throughput/Area-efficient ECC Processor Using Montgomery Point Multiplication on FPGA,2015
Jinqi Liu and Qianjian Xing and Xiaobo Yin and Xiubin Mao and Feng Yu,Pipelined Architecture for a Radix-2 Fast Walsh–Hadamard–Fourier Transform Algorithm,2015
Xinyu Wu and Vishal Saxena and Kehan Zhu and Sakkarapani Balagopal,A CMOS Spiking Neuron for Brain-Inspired Neural Networks With Resistive Synapses and In Situ Learning,2015
Chu Yu and Yu-Shan Su,Two-Mode Reed–Solomon Decoder Using A Simplified Step-by-Step Algorithm,2015
Mostafa Rizk and Amer Baghdadi and Michel Jézéquel and Yasser Mohanna and Youssef Atat,NISC-Based Soft-Input–Soft-Output Demapper,2015
Hadi Alasti and Saeed Gazor,Vectored Implementation of Hierarchical  $2^{2n}$ QAM,2015
Surya Sharma and Trond Ytterdal,In-Probe Ultrasound Beamformer Utilizing Switched-Current Analog RAM,2015
Kuduck Kwon,A 50- to 300-MHz CMOS  $Gm\mbox{-}C$ Tracking Filter Based on Parallel Operation of Saturation and Triode Transconductors for Digital TV Tuner ICs,2015
Yonghong Tao and Andreas Hierlemann and Yong Lian,A Frequency-Domain Analysis of Latch Comparator Offset due to Load Capacitor Mismatch,2015
Jin-hee Kwon and Min-cheol Seo and Hwi-seob Lee and Je-hyun Gu and Jung-hyun Ham and Keum Cheol Hwang and Kang-Yoon Lee and Cheon-seok Park and Youngoo Yang,Broadband Doherty Power Amplifier Based on Asymmetric Load Matching Networks,2015
Sen Tao and Emmanuel Abbe and Naveen Verma,Statistical ADC Enhanced by Pipelining and Subranging,2015
Bertrand Lonla Moffo and Jean Mbihi,A Novel Digital Duty-Cycle Modulation Scheme for FPGA-Based Digital-to-Analog Conversion,2015
Chih-Lu Wei and Ting-Kuei Kuan and Shen-Iuan Liu,A Subharmonically Injection-Locked PLL With Calibrated Injection Pulsewidth,2015
Lianhong Zhou and Muthukumaraswamy Annamalai and Minkyu Je and Libin Yao and Chun-Huat Heng,A Fully Integrated Temperature-Independent Reconfigurable Acoustic Transmitter With Digital On-Chip Resistor Temperature Coefficient Calibration for Oil Drilling Application,2015
Geunyong Lee and Jonghun Jung and Jong-In Song,A Multiband Power Amplifier With a Reconfigurable Output-Matching Network for 10-MHz BW LTE Mobile Phone Applications,2015
Matheus Trevisan Moreira and Michel Arendt and Fernando Gehm Moraes and Ney Laert Vilar Calazans,Static Differential NCL Gates: Toward Low Power,2015
Arash Ardakani and Mahdi Shabany,A Novel Area-Efficient VLSI Architecture for Recursion Computation in LTE Turbo Decoders,2015
A. Vatankhahghadim and W. Song and A. Sheikholeslami,A Variation-Tolerant MRAM-Backed-SRAM Cell for a Nonvolatile Dynamically Reconfigurable FPGA,2015
Yupeng Hu and Shun Song and Sheng Xiao and Quan Xu and Nong Xiao and Zheng Qin,A Dominating Error Region Strategy for Improving the Bit-Flipping LDPC Decoder of SSDs,2015
Ghassem Jaberipur and Seyed Hamed Fatemi Langroudi,"$(4+2\log n)\Delta G$Parallel Prefix Modulo-$(2^n-3)$Adder via Double Representation of Residues in [0, 2]",2015
Shih-Lun Chen and Huan-Rui Chang,Fully Pipelined Low-Cost and High-Quality Color Demosaicking VLSI Design for Real-Time Video Applications,2015
Wen Yueh and Subho Chatterjee and Muneeb Zia and Swarup Bhunia and Saibal Mukhopadhyay,A Memory-Based Logic Block With Optimized-for-Read SRAM for Energy-Efficient Reconfigurable Computing Fabric,2015
Tokunbo Ogunfunmi and Thomas Paul,The Quarternion Maximum Correntropy Algorithm,2015
Xian Hui Mai and Du Qu Wei and Bo Zhang and Xiao Shu Luo,Controlling Chaos in Complex Motor Networks by Environment,2015
Simran Singh and Mikko Valkama and Michael Epp and Wolfgang Schlecker,Frequency Response Mismatch Analysis in Time-Interleaved Analog I/Q Processing and ADCs,2015
Gyung-Su Byun and M. M. Navidi,A Low-Power 4-PAM Transceiver Using a Dual-Sampling Technique for Heterogeneous Latency-Sensitive Network-on-Chip,2015
Hyo-Sung Lee and Byung-Wook Min,W-Band CMOS 4-Bit Phase Shifter for High Power and Phase Compression Points,2015
Hyo-Sung Lee and Kyungwon Kim and Byung-Wook Min,On-Chip T/R Switchable Balun for 5- to 6-GHz WLAN Applications,2015
Pablo Martínez-Nuevo and Sharvil Patil and Yannis Tsividis,Derivative Level-Crossing Sampling,2015
Chi-Hao Hong and Chuan-Yi Wu and Yu-Te Liao,Robustness Enhancement of a Class-C Quadrature Oscillator Using Capacitive Source Degeneration Coupling,2015
Guishu Liang and Long Ma,Adjoint of a Linear Multiport Element Based on Generalized Duality,2015
Lin He and Jiaqi Yang and Duona Luo and Lele Jin and Shuangshuang Zhang and Fujiang Lin and Libin Yao and Xicheng Jiang,A Speed-Enhancing Dual-Trial Instantaneous Switching Architecture for SAR ADCs,2015
Valentijn De Smedt and Georges Gielen and Wim Dehaene,Development of an Ultralow-Power Injection-Locked PSK Receiver Architecture,2015
Vyacheslav A. Buts and Dmytro M. Vavriv and Oleg G. Nechayev and Dmytro V. Tarasov,A Simple Method for Generating Electromagnetic Oscillations,2015
Zhanjun Bai and Xing Zhou and Ralph D. Mason and Gord Allan,Low-Phase Noise Clock Distribution Network Using Rotary Traveling-Wave Oscillators and Built-In Self-Test Phase Tuning Technique,2015
Jingcheng Zhuang and Khurram Waheed and Robert Bogdan Staszewski,Design of Spur-Free  $\Sigma\Delta$ Frequency Tuning Interface for Digitally Controlled Oscillators,2015
Donguk Kim and Subin Choi and Jaehyouk Choi and Jae Joon Kim,A Reconfigurable Multiphase  $LC$-Ring Structure for Programmable Frequency Multiplication,2015
Ming Zhao and Xiaolin Zhang and Ling Zhao and Chen Lee,Design of a High-Throughput QC-LDPC Decoder With TDMP Scheduling,2015
Youngjoo Lee and Bongjin Kim and Jaehwan Jung and In-Cheol Park,Low-Complexity Tree Architecture for Finding the First Two Minima,2015
Chen-Yang Lin and Cheng-Chi Wong and Hsie-Chia Chang,An Area Efficient Radix-4 Reciprocal Dual Trellis Architecture for a High-Code-Rate Turbo Decoder,2015
Chao Wang and Jun Zhou and Lei Liao and Jingjing Lan and Jianwen Luo and Xin Liu and Minkyu Je,Near-Threshold Energy- and Area-Efficient Reconfigurable DWPT/DWT Processor for Healthcare-Monitoring Applications,2015
Peng Ouyang and Shouyi Yin and Yuchi Zhang and Leibo Liu and Shaojun Wei,A Fast Integral Image Computing Hardware Architecture With High Power and Area Efficiency,2015
Meng-Fan Chang and Shu-Meng Yang and Chia-Chen Kuo and Ting-Chin Yang and Che-Ju Yeh and Tun-Fei Chien and Li-Yue Huang and Shyh-Shyuan Sheu and Pei-Ling Tseng and Yu-Sheng Chen and Frederick T. Chen and Tzu-Kun Ku and Ming-Jinn Tsai and Ming-Jer Kao,Set-Triggered-Parallel-Reset Memristor Logic for High-Density Heterogeneous-Integration Friendly Normally Off Applications,2015
Yu Zhao and Guanghui Wen and Zhisheng Duan and Guanrong Chen,Adaptive Consensus for Multiple Nonidentical Matching Nonlinear Systems: An Edge-Based Framework,2015
Jun-yi Duan and Guo-ping Jiang and Hua Yang,Reference-Adaptive CDSK: An Enhanced Version of Correlation Delay Shift Keying,2015
Jiajing Wu and Chi K. Tse and Francis C. M. Lau,Optimizing Performance of Communication Networks: An Application of Network Science,2015
Saber Amini and David Andrew Johns,A Flexible Charge-Balanced Ratiometric Open-Loop Readout System for Capacitive Inertial Sensors,2015
Walter D. Leon-Salas,Low-Complexity Compression for Sensory Systems,2015
Dong-Soo Lee and Jae-Hyung Jang and Hyung-Gu Park and YoungGun Pu and Keum Cheol Hwang and Youngoo Yang and Mun-Kyo Seo and Kang-Yoon Lee,A Wide-Locking-Range Dual Injection-Locked Frequency Divider With an Automatic Frequency Calibration Loop in 65-nm CMOS,2015
Anith Selvakumar and Antonio Liscidini,Current-Recycling Complex Filter for Bluetooth-Low-Energy Applications,2015
Xiaoyang Wang and Hai Huang and Qiang Li,Design Considerations of Ultralow-Voltage Self-Calibrated SAR ADC,2015
Peng Chen and Songbai He,Analysis of Inverse Class-E Power Amplifier at Subnominal Condition With 50% Duty Ratio,2015
Ming-Lin Chuang and Ming-Tien Wu,Switchable Dual-Band Filter With Common Quarter-Wavelength Resonators,2015
Lixue Kuang and Baoyong Chi and Haikun Jia and Wen Jia and Zhihua Wang,A 60-GHz CMOS Dual-Mode Power Amplifier With Efficiency Enhancement at Low Output Power,2015
Hokyu Lee and Sejin Park and Chaegang Lim and Chulwoo Kim,A 100-nW 9.1-ENOB 20-kS/s SAR ADC for Portable Pulse Oximeter,2015
Deepak Mishra and Swades De and Kaushik R. Chowdhury,Charging Time Characterization for Wireless RF Energy Transfer,2015
Jingwei Hu and Wei Guo and Jizeng Wei and Ray C. C. Cheung,Fast and Generic Inversion Architectures Over $\mbox{GF}(2^m)$ Using Modified Itoh–Tsujii Algorithms,2015
Abdelkrim K. Oudjida and Nicolas Chaillet and Mohamed L. Berrandjia,Radix-2r Arithmetic for Multiplication by a Constant: Further Results and Improvements,2015
Siavash Bayat-Sarmadi and Mohammad Farmani,High-Throughput Low-Complexity Systolic Montgomery Multiplication Over $GF(2^{m})$ Based on Trinomials,2015
Sunjie Zhang and Zidong Wang and Derui Ding and Huisheng Shu and Tasawar Hayat and Abdullah M. Dobaie,On Design of Robust Fault Detection Filter in Finite-Frequency Domain With Regional Pole Assignment,2015
Adam Neale and Maarten Jonkman and Manoj Sachdev,Adjacent-MBU-Tolerant SEC-DED-TAEC-yAED Codes for Embedded SRAMs,2015
Anu Kalidas M. Pillai and Håkan Johansson,Prefilter-Based Reconfigurable Reconstructor for Time-Interleaved ADCs With Missing Samples,2015
Amir Eghbali and Håkan Johansson,Design of Modulated Filter Banks and Transmultiplexers With Unified Initial Solutions and Very Few Unknown Parameters,2015
ZhenYu Yin and Heng Tian and GuanHua Chen and Leon O. Chua,"What are Memristor, Memcapacitor, and Meminductor?",2015
Alexander Jimenez-Triana and Guanrong Chen and Alain Gauthier,A Parameter-Perturbation Method for Chaos Control to Stabilizing UPOs,2015
Kehan Zhu and Vishal Saxena and Xinyu Wu and Wan Kuang,Design Considerations for Traveling-Wave Modulator-Based CMOS Photonic Transmitters,2015
Chua-Chin Wang and Wen-Je Lu and Tsung-Yi Tsai,Analysis of Calibrated On-Chip Temperature Sensor With Process Compensation for HV Chips,2015
